seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTES	feature	min_dist	min_region	feature2
Chr5	3092644	3092644	1	*	all_cutsites_peak_27900	.	.	Promoter	5	3089278	3093020	3743	2	AT5G09900	376	-3366	Promoter	376	TSS	TSS
Chr5	3100423	3100423	1	*	all_cutsites_peak_27901	.	.	Promoter	5	3097555	3100291	2737	2	AT5G09930	-132	-2868	Promoter	-132	TSS	TSS
Chr5	3106199	3106199	1	*	all_cutsites_peak_27902	.	.	Promoter	5	3106302	3107904	1603	1	AT5G09960	-103	-1705	Promoter	-103	TSS	TSS
Chr5	3108020	3108020	1	*	all_cutsites_peak_27903	.	.	Downstream (<=300bp)	5	3106302	3107904	1603	1	AT5G09960	1718	116	Downstream (<=300bp)	116	TES	TES
Chr5	3108788	3108788	1	*	all_cutsites_peak_27904	.	.	Distal Intergenic	5	3106302	3107904	1603	1	AT5G09960	2486	884	Distal Intergenic	884	TES	Intergenic
Chr5	3112756	3112756	1	*	all_cutsites_peak_27905	.	.	Exon (AT5G09970.1/AT5G09970, exon 1 of 2)	5	3111945	3114239	2295	1	AT5G09970	811	-1483	Exon	811	TSS	Gene Body
Chr5	3118472	3118472	1	*	all_cutsites_peak_27906	.	.	Promoter	5	3118377	3118457	81	1	AT5G09975	95	15	Promoter	15	TES	TES
Chr5	3119514	3119514	1	*	all_cutsites_peak_27907	.	.	Exon (AT5G09976.1/AT5G09976, exon 2 of 2)	5	3118939	3120041	1103	1	AT5G09976	575	-527	Exon	-527	TES	Gene Body
Chr5	3122646	3122646	1	*	all_cutsites_peak_27908	.	.	Promoter	5	3122731	3124003	1273	1	AT5G09980	-85	-1357	Promoter	-85	TSS	TSS
Chr5	3124210	3124210	1	*	all_cutsites_peak_27909	.	.	Promoter	5	3124568	3125076	509	1	AT5G09990	-358	-866	Promoter	-358	TSS	TSS
Chr5	3126465	3126465	1	*	all_cutsites_peak_27910	.	.	Promoter	5	3125038	3126379	1342	2	AT5G09995	-86	-1427	Promoter	-86	TSS	TSS
Chr5	3127415	3127415	1	*	all_cutsites_peak_27911	.	.	Promoter	5	3127828	3131803	3976	1	AT5G10010	-413	-4388	Promoter	-413	TSS	TSS
Chr5	3127897	3127897	1	*	all_cutsites_peak_27912	.	.	Promoter	5	3127828	3131803	3976	1	AT5G10010	69	-3906	Promoter	69	TSS	TSS
Chr5	3132413	3132413	1	*	all_cutsites_peak_27913	.	.	Distal Intergenic	5	3133244	3137242	3999	1	AT5G10020	-831	-4829	Distal Intergenic	-831	TSS	Intergenic
Chr5	3140649	3140649	1	*	all_cutsites_peak_27914	.	.	Intron (AT5G10030.2/AT5G10030, intron 1 of 8)	5	3137289	3144269	6981	2	AT5G10030	3620	-3360	Intron	-3360	TES	Gene Body
Chr5	3143314	3143314	1	*	all_cutsites_peak_27915	.	.	Intron (AT5G10030.2/AT5G10030, intron 1 of 8)	5	3137289	3144269	6981	2	AT5G10030	955	-6025	Intron	955	TSS	Gene Body
Chr5	3144126	3144126	1	*	all_cutsites_peak_27916	.	.	Promoter	5	3137289	3144269	6981	2	AT5G10030	143	-6837	Promoter	143	TSS	TSS
Chr5	3148332	3148332	1	*	all_cutsites_peak_27917	.	.	Promoter	5	3145749	3148400	2652	2	AT5G10060	68	-2583	Promoter	68	TSS	TSS
Chr5	3150539	3150539	1	*	all_cutsites_peak_27918	.	.	Promoter	5	3150586	3153494	2909	1	AT5G10080	-47	-2955	Promoter	-47	TSS	TSS
Chr5	3153947	3153947	1	*	all_cutsites_peak_27919	.	.	Exon (AT5G10090.1/AT5G10090, exon 3 of 4)	5	3153494	3156249	2756	2	AT5G10090	2302	-453	Exon	-453	TES	TES
Chr5	3157214	3157214	1	*	all_cutsites_peak_27920	.	.	Promoter	5	3157694	3161708	4015	1	AT5G10100	-480	-4494	Promoter	-480	TSS	TSS
Chr5	3158873	3158873	1	*	all_cutsites_peak_27921	.	.	Intron (AT5G10100.1/AT5G10100, intron 5 of 11)	5	3157694	3161708	4015	1	AT5G10100	1179	-2835	Intron	1179	TSS	Gene Body
Chr5	3163266	3163266	1	*	all_cutsites_peak_27922	.	.	Distal Intergenic	5	3164476	3164873	398	1	AT5G01655	-1210	-1607	Distal Intergenic	-1210	TSS	Intergenic
Chr5	3164440	3164440	1	*	all_cutsites_peak_27923	.	.	Promoter	5	3164476	3164873	398	1	AT5G01655	-36	-433	Promoter	-36	TSS	TSS
Chr5	3165836	3165836	1	*	all_cutsites_peak_27924	.	.	Distal Intergenic	5	3164476	3164873	398	1	AT5G01655	1360	963	Distal Intergenic	963	TES	Intergenic
Chr5	3168352	3168352	1	*	all_cutsites_peak_27925	.	.	Promoter	5	3166343	3168346	2004	2	AT5G10110	-6	-2009	Promoter	-6	TSS	TSS
Chr5	3173290	3173290	1	*	all_cutsites_peak_27926	.	.	Promoter	5	3173371	3179600	6230	1	AT5G01675	-81	-6310	Promoter	-81	TSS	TSS
Chr5	3179606	3179606	1	*	all_cutsites_peak_27927	.	.	Promoter	5	3173382	3179448	6067	2	AT5G10140	-158	-6224	Promoter	-158	TSS	TSS
Chr5	3181245	3181245	1	*	all_cutsites_peak_27928	.	.	Distal Intergenic	5	3173382	3179448	6067	2	AT5G10140	-1797	-7863	Distal Intergenic	-1797	TSS	Intergenic
Chr5	3182063	3182063	1	*	all_cutsites_peak_27929	.	.	3' UTR	5	3181938	3184110	2173	2	AT5G10150	2047	-125	3' UTR	-125	TES	TES
Chr5	3184188	3184188	1	*	all_cutsites_peak_27930	.	.	Promoter	5	3181938	3184110	2173	2	AT5G10150	-78	-2250	Promoter	-78	TSS	TSS
Chr5	3185633	3185633	1	*	all_cutsites_peak_27931	.	.	Promoter	5	3185734	3187312	1579	1	AT5G10160	-101	-1679	Promoter	-101	TSS	TSS
Chr5	3189560	3189560	1	*	all_cutsites_peak_27932	.	.	Exon (AT5G10170.1/AT5G10170, exon 3 of 10)	5	3187277	3190321	3045	2	AT5G10170	761	-2283	Exon	761	TSS	Gene Body
Chr5	3191140	3191140	1	*	all_cutsites_peak_27933	.	.	Distal Intergenic	5	3187277	3190321	3045	2	AT5G10170	-819	-3863	Distal Intergenic	-819	TSS	Intergenic
Chr5	3192151	3192151	1	*	all_cutsites_peak_27934	.	.	Distal Intergenic	5	3193017	3197136	4120	1	AT5G10180	-866	-4985	Distal Intergenic	-866	TSS	Intergenic
Chr5	3197338	3197338	1	*	all_cutsites_peak_27935	.	.	Downstream (<=300bp)	5	3198898	3201365	2468	1	AT5G10190	-1560	-4027	Downstream (<=300bp)	-1560	TSS	Intergenic
Chr5	3198323	3198323	1	*	all_cutsites_peak_27936	.	.	Distal Intergenic	5	3198898	3201365	2468	1	AT5G10190	-575	-3042	Distal Intergenic	-575	TSS	Intergenic
Chr5	3199091	3199091	1	*	all_cutsites_peak_27937	.	.	Promoter	5	3198898	3201365	2468	1	AT5G10190	193	-2274	Promoter	193	TSS	TSS
Chr5	3201431	3201431	1	*	all_cutsites_peak_27938	.	.	Promoter	5	3201496	3204764	3269	1	AT5G10200	-65	-3333	Promoter	-65	TSS	TSS
Chr5	3205716	3205716	1	*	all_cutsites_peak_27939	.	.	Promoter	5	3206140	3207136	997	1	AT5G10210	-424	-1420	Promoter	-424	TSS	TSS
Chr5	3211739	3211739	1	*	all_cutsites_peak_27940	.	.	Promoter	5	3209497	3211483	1987	2	AT5G10230	-256	-2242	Promoter	-256	TSS	TSS
Chr5	3212424	3212424	1	*	all_cutsites_peak_27941	.	.	Promoter	5	3212351	3212423	73	2	AT5G10235	-1	-73	Promoter	-1	TSS	TSS
Chr5	3216609	3216609	1	*	all_cutsites_peak_27942	.	.	Promoter	5	3212651	3216551	3901	2	AT5G10240	-58	-3958	Promoter	-58	TSS	TSS
Chr5	3224801	3224801	1	*	all_cutsites_peak_27943	.	.	Promoter	5	3221493	3224788	3296	2	AT5G10270	-13	-3308	Promoter	-13	TSS	TSS
Chr5	3227251	3227251	1	*	all_cutsites_peak_27944	.	.	Promoter	5	3227174	3227631	458	1	AT5G01695	77	-380	Promoter	77	TSS	TSS
Chr5	3227933	3227933	1	*	all_cutsites_peak_27945	.	.	Exon (AT5G10278.1/AT5G10278, exon 1 of 7)	5	3226321	3232723	6403	1	AT5G10278	1612	-4790	Exon	1612	TSS	Gene Body
Chr5	3231256	3231256	1	*	all_cutsites_peak_27946	.	.	Exon (AT5G10278.2/AT5G10278, exon 6 of 7)	5	3226321	3232723	6403	1	AT5G10278	4935	-1467	Exon	-1467	TES	Gene Body
Chr5	3232150	3232150	1	*	all_cutsites_peak_27947	.	.	Intron (AT5G10278.2/AT5G10278, intron 6 of 6)	5	3226321	3232723	6403	1	AT5G10278	5829	-573	Intron	-573	TES	Gene Body
Chr5	3234240	3234240	1	*	all_cutsites_peak_27948	.	.	3' UTR	5	3232569	3234277	1709	1	AT5G10280	1671	-37	3' UTR	-37	TES	TES
Chr5	3234659	3234659	1	*	all_cutsites_peak_27949	.	.	Distal Intergenic	5	3232569	3234277	1709	1	AT5G10280	2090	382	Distal Intergenic	382	TES	TES
Chr5	3235252	3235252	1	*	all_cutsites_peak_27950	.	.	Distal Intergenic	5	3232569	3234277	1709	1	AT5G10280	2683	975	Distal Intergenic	975	TES	Intergenic
Chr5	3239164	3239164	1	*	all_cutsites_peak_27951	.	.	Promoter	5	3239455	3240883	1429	1	AT5G10300	-291	-1719	Promoter	-291	TSS	TSS
Chr5	3240030	3240030	1	*	all_cutsites_peak_27952	.	.	Exon (AT5G10300.1/AT5G10300, exon 1 of 3)	5	3239455	3240883	1429	1	AT5G10300	575	-853	Exon	575	TSS	Gene Body
Chr5	3240613	3240613	1	*	all_cutsites_peak_27953	.	.	3' UTR	5	3239455	3240883	1429	1	AT5G10300	1158	-270	3' UTR	-270	TES	TES
Chr5	3241140	3241140	1	*	all_cutsites_peak_27954	.	.	Downstream (<=300bp)	5	3241439	3242380	942	2	AT5G10310	1240	299	Downstream (<=300bp)	299	TES	TES
Chr5	3242371	3242371	1	*	all_cutsites_peak_27955	.	.	Promoter	5	3241439	3242380	942	2	AT5G10310	9	-932	Promoter	9	TSS	TSS
Chr5	3244110	3244110	1	*	all_cutsites_peak_27956	.	.	3' UTR	5	3243915	3246839	2925	2	AT5G10320	2729	-195	3' UTR	-195	TES	TES
Chr5	3247649	3247649	1	*	all_cutsites_peak_27957	.	.	Promoter	5	3247096	3247657	562	2	AT5G01705	8	-553	Promoter	8	TSS	TSS
Chr5	3250231	3250231	1	*	all_cutsites_peak_27958	.	.	5' UTR	5	3247847	3250964	3118	2	AT5G10330	733	-2384	5' UTR	733	TSS	Gene Body
Chr5	3251345	3251345	1	*	all_cutsites_peak_27959	.	.	Promoter	5	3247847	3250964	3118	2	AT5G10330	-381	-3498	Promoter	-381	TSS	TSS
Chr5	3252565	3252565	1	*	all_cutsites_peak_27960	.	.	Promoter	5	3251884	3252103	220	2	AT5G10336	-462	-681	Promoter	-462	TSS	TSS
Chr5	3253196	3253196	1	*	all_cutsites_peak_27961	.	.	Promoter	5	3253122	3255045	1924	1	AT5G10340	74	-1849	Promoter	74	TSS	TSS
Chr5	3257967	3257967	1	*	all_cutsites_peak_27962	.	.	Promoter	5	3255236	3257811	2576	2	AT5G10350	-156	-2731	Promoter	-156	TSS	TSS
Chr5	3260242	3260242	1	*	all_cutsites_peak_27963	.	.	Promoter	5	3258404	3260254	1851	2	AT5G10360	12	-1838	Promoter	12	TSS	TSS
Chr5	3267492	3267492	1	*	all_cutsites_peak_27964	.	.	Promoter	5	3267635	3268813	1179	1	AT5G10380	-143	-1321	Promoter	-143	TSS	TSS
Chr5	3269708	3269708	1	*	all_cutsites_peak_27965	.	.	Promoter	5	3268847	3269594	748	2	AT5G10390	-114	-861	Promoter	-114	TSS	TSS
Chr5	3271057	3271057	1	*	all_cutsites_peak_27966	.	.	Promoter	5	3270172	3270957	786	2	AT5G10400	-100	-885	Promoter	-100	TSS	TSS
Chr5	3272042	3272042	1	*	all_cutsites_peak_27967	.	.	Promoter	5	3271767	3273429	1663	1	AT5G10410	275	-1387	Promoter	275	TSS	TSS
Chr5	3273104	3273104	1	*	all_cutsites_peak_27968	.	.	3' UTR	5	3271767	3273429	1663	1	AT5G10410	1337	-325	3' UTR	-325	TES	TES
Chr5	3273976	3273976	1	*	all_cutsites_peak_27969	.	.	Intron (AT5G10420.1/AT5G10420, intron 7 of 8)	5	3273393	3276535	3143	2	AT5G10420	2559	-583	Intron	-583	TES	Gene Body
Chr5	3277448	3277448	1	*	all_cutsites_peak_27970	.	.	Promoter	5	3277589	3278173	585	1	AT5G10435	-141	-725	Promoter	-141	TSS	TSS
Chr5	3278871	3278871	1	*	all_cutsites_peak_27971	.	.	Promoter	5	3277488	3278461	974	2	AT5G10430	-410	-1383	Promoter	-410	TSS	TSS
Chr5	3280065	3280065	1	*	all_cutsites_peak_27972	.	.	Distal Intergenic	5	3277488	3278461	974	2	AT5G10430	-1604	-2577	Distal Intergenic	-1604	TSS	Intergenic
Chr5	3284040	3284040	1	*	all_cutsites_peak_27973	.	.	3' UTR	5	3283853	3286537	2685	2	AT5G10450	2497	-187	3' UTR	-187	TES	TES
Chr5	3286498	3286498	1	*	all_cutsites_peak_27974	.	.	Promoter	5	3283853	3286537	2685	2	AT5G10450	39	-2645	Promoter	39	TSS	TSS
Chr5	3287683	3287683	1	*	all_cutsites_peak_27975	.	.	Promoter	5	3287553	3287634	82	2	AT5G10455	-49	-130	Promoter	-49	TSS	TSS
Chr5	3297544	3297544	1	*	all_cutsites_peak_27976	.	.	Promoter	5	3289925	3297434	7510	2	AT5G10470	-110	-7619	Promoter	-110	TSS	TSS
Chr5	3300186	3300186	1	*	all_cutsites_peak_27977	.	.	Promoter	5	3297804	3300165	2362	2	AT5G10480	-21	-2382	Promoter	-21	TSS	TSS
Chr5	3304809	3304809	1	*	all_cutsites_peak_27978	.	.	Promoter	5	3300192	3304784	4593	2	AT5G10490	-25	-4617	Promoter	-25	TSS	TSS
Chr5	3308806	3308806	1	*	all_cutsites_peak_27979	.	.	Distal Intergenic	5	3311962	3312070	109	2	AT5G01755	3264	3156	Distal Intergenic	3156	TES	Intergenic
Chr5	3309812	3309812	1	*	all_cutsites_peak_27980	.	.	Distal Intergenic	5	3311962	3312070	109	2	AT5G01755	2258	2150	Distal Intergenic	2150	TES	Intergenic
Chr5	3310831	3310831	1	*	all_cutsites_peak_27981	.	.	Distal Intergenic	5	3311962	3312070	109	2	AT5G01755	1239	1131	Distal Intergenic	1131	TES	Intergenic
Chr5	3312947	3312947	1	*	all_cutsites_peak_27982	.	.	Distal Intergenic	5	3311962	3312070	109	2	AT5G01755	-877	-985	Distal Intergenic	-877	TSS	Intergenic
Chr5	3313917	3313917	1	*	all_cutsites_peak_27983	.	.	Distal Intergenic	5	3315401	3320323	4923	1	AT5G10510	-1484	-6406	Distal Intergenic	-1484	TSS	Intergenic
Chr5	3315320	3315320	1	*	all_cutsites_peak_27984	.	.	Promoter	5	3315401	3320323	4923	1	AT5G10510	-81	-5003	Promoter	-81	TSS	TSS
Chr5	3318037	3318037	1	*	all_cutsites_peak_27985	.	.	Intron (AT5G10510.4/AT5G10510, intron 4 of 8)	5	3315401	3320323	4923	1	AT5G10510	2636	-2286	Intron	-2286	TES	Gene Body
Chr5	3320272	3320272	1	*	all_cutsites_peak_27986	.	.	3' UTR	5	3315401	3320323	4923	1	AT5G10510	4871	-51	3' UTR	-51	TES	TES
Chr5	3323070	3323070	1	*	all_cutsites_peak_27987	.	.	Promoter	5	3319870	3322935	3066	2	AT5G10520	-135	-3200	Promoter	-135	TSS	TSS
Chr5	3324804	3324804	1	*	all_cutsites_peak_27988	.	.	Promoter	5	3324812	3334971	10160	1	AT5G10540	-8	-10167	Promoter	-8	TSS	TSS
Chr5	3327967	3327967	1	*	all_cutsites_peak_27989	.	.	5' UTR	5	3324812	3334971	10160	1	AT5G10540	3155	-7004	5' UTR	3155	TSS	Gene Body
Chr5	3335741	3335741	1	*	all_cutsites_peak_27990	.	.	Promoter	5	3335397	3335944	548	2	AT5G00360	203	-344	Promoter	203	TSS	TSS
Chr5	3339486	3339486	1	*	all_cutsites_peak_27991	.	.	Promoter	5	3336003	3339384	3382	2	AT5G10560	-102	-3483	Promoter	-102	TSS	TSS
Chr5	3343301	3343301	1	*	all_cutsites_peak_27992	.	.	Promoter	5	3343190	3343998	809	1	AT5G01775	111	-697	Promoter	111	TSS	TSS
Chr5	3345050	3345050	1	*	all_cutsites_peak_27993	.	.	Distal Intergenic	5	3343593	3343725	133	1	AT5G10572	1457	1325	Distal Intergenic	1325	TES	Intergenic
Chr5	3345676	3345676	1	*	all_cutsites_peak_27994	.	.	Distal Intergenic	5	3347381	3350071	2691	1	AT5G10580	-1705	-4395	Distal Intergenic	-1705	TSS	Intergenic
Chr5	3346437	3346437	1	*	all_cutsites_peak_27995	.	.	Distal Intergenic	5	3347381	3350071	2691	1	AT5G10580	-944	-3634	Distal Intergenic	-944	TSS	Intergenic
Chr5	3347157	3347157	1	*	all_cutsites_peak_27996	.	.	Promoter	5	3347381	3350071	2691	1	AT5G10580	-224	-2914	Promoter	-224	TSS	TSS
Chr5	3349038	3349038	1	*	all_cutsites_peak_27997	.	.	3' UTR	5	3347381	3350071	2691	1	AT5G10580	1657	-1033	3' UTR	-1033	TES	Gene Body
Chr5	3353436	3353436	1	*	all_cutsites_peak_27998	.	.	Promoter	5	3353442	3355124	1683	1	AT5G10610	-6	-1688	Promoter	-6	TSS	TSS
Chr5	3356720	3356720	1	*	all_cutsites_peak_27999	.	.	Promoter	5	3355006	3356686	1681	2	AT5G10620	-34	-1714	Promoter	-34	TSS	TSS
Chr5	3357661	3357661	1	*	all_cutsites_peak_28000	.	.	Distal Intergenic	5	3355006	3356686	1681	2	AT5G10620	-975	-2655	Distal Intergenic	-975	TSS	Intergenic
Chr5	3358335	3358335	1	*	all_cutsites_peak_28001	.	.	Promoter	5	3358787	3359817	1031	1	AT5G10625	-452	-1482	Promoter	-452	TSS	TSS
Chr5	3360075	3360075	1	*	all_cutsites_peak_28002	.	.	Promoter	5	3359832	3364623	4792	1	AT5G10630	243	-4548	Promoter	243	TSS	TSS
Chr5	3368322	3368322	1	*	all_cutsites_peak_28003	.	.	Promoter	5	3364928	3368439	3512	2	AT5G10650	117	-3394	Promoter	117	TSS	TSS
Chr5	3377514	3377514	1	*	all_cutsites_peak_28004	.	.	Promoter	5	3373640	3377579	3940	2	AT5G10690	65	-3874	Promoter	65	TSS	TSS
Chr5	3378926	3378926	1	*	all_cutsites_peak_28005	.	.	Promoter	5	3378053	3378901	849	2	AT5G10700	-25	-873	Promoter	-25	TSS	TSS
Chr5	3383017	3383017	1	*	all_cutsites_peak_28006	.	.	Downstream (<=300bp)	5	3384245	3384543	299	2	AT5G01825	1526	1228	Downstream (<=300bp)	1228	TES	Intergenic
Chr5	3384504	3384504	1	*	all_cutsites_peak_28007	.	.	Promoter	5	3384245	3384543	299	2	AT5G01825	39	-259	Promoter	39	TSS	TSS
Chr5	3385926	3385926	1	*	all_cutsites_peak_28008	.	.	Promoter	5	3385901	3390686	4786	1	AT5G10720	25	-4760	Promoter	25	TSS	TSS
Chr5	3390603	3390603	1	*	all_cutsites_peak_28009	.	.	3' UTR	5	3385901	3390686	4786	1	AT5G10720	4702	-83	3' UTR	-83	TES	TES
Chr5	3393191	3393191	1	*	all_cutsites_peak_28010	.	.	Promoter	5	3390614	3393191	2578	2	AT5G10730	0	-2577	Promoter	0	TSS	TSS
Chr5	3396359	3396359	1	*	all_cutsites_peak_28011	.	.	Promoter	5	3396199	3398335	2137	1	AT5G10745	160	-1976	Promoter	160	TSS	TSS
Chr5	3398618	3398618	1	*	all_cutsites_peak_28012	.	.	Promoter	5	3398790	3400281	1492	1	AT5G10750	-172	-1663	Promoter	-172	TSS	TSS
Chr5	3400260	3400260	1	*	all_cutsites_peak_28013	.	.	3' UTR	5	3398790	3400281	1492	1	AT5G10750	1470	-21	3' UTR	-21	TES	TES
Chr5	3403203	3403203	1	*	all_cutsites_peak_28014	.	.	3' UTR	5	3403021	3405571	2551	2	AT5G10770	2368	-182	3' UTR	-182	TES	TES
Chr5	3404259	3404259	1	*	all_cutsites_peak_28015	.	.	Exon (AT5G10770.1/AT5G10770, exon 2 of 3)	5	3403021	3405571	2551	2	AT5G10770	1312	-1238	Exon	-1238	TES	Gene Body
Chr5	3404625	3404625	1	*	all_cutsites_peak_28016	.	.	Exon (AT5G10770.1/AT5G10770, exon 2 of 3)	5	3403021	3405571	2551	2	AT5G10770	946	-1604	Exon	946	TSS	Gene Body
Chr5	3405491	3405491	1	*	all_cutsites_peak_28017	.	.	Promoter	5	3403021	3405571	2551	2	AT5G10770	80	-2470	Promoter	80	TSS	TSS
Chr5	3406405	3406405	1	*	all_cutsites_peak_28018	.	.	Distal Intergenic	5	3403021	3405571	2551	2	AT5G10770	-834	-3384	Distal Intergenic	-834	TSS	Intergenic
Chr5	3407251	3407251	1	*	all_cutsites_peak_28019	.	.	Distal Intergenic	5	3408209	3410076	1868	1	AT5G10780	-958	-2825	Distal Intergenic	-958	TSS	Intergenic
Chr5	3408242	3408242	1	*	all_cutsites_peak_28020	.	.	Promoter	5	3408209	3410076	1868	1	AT5G10780	33	-1834	Promoter	33	TSS	TSS
Chr5	3410179	3410179	1	*	all_cutsites_peak_28021	.	.	Promoter	5	3410085	3413036	2952	1	AT5G10790	94	-2857	Promoter	94	TSS	TSS
Chr5	3412801	3412801	1	*	all_cutsites_peak_28022	.	.	3' UTR	5	3410085	3413036	2952	1	AT5G10790	2716	-235	3' UTR	-235	TES	TES
Chr5	3420719	3420719	1	*	all_cutsites_peak_28023	.	.	3' UTR	5	3420700	3423299	2600	2	AT5G10820	2580	-19	3' UTR	-19	TES	TES
Chr5	3423430	3423430	1	*	all_cutsites_peak_28024	.	.	Promoter	5	3423381	3424720	1340	1	AT5G10830	49	-1290	Promoter	49	TSS	TSS
Chr5	3424478	3424478	1	*	all_cutsites_peak_28025	.	.	Exon (AT5G10830.1/AT5G10830, exon 2 of 2)	5	3423381	3424720	1340	1	AT5G10830	1097	-242	Exon	-242	TES	TES
Chr5	3427950	3427950	1	*	all_cutsites_peak_28026	.	.	Promoter	5	3424688	3427897	3210	2	AT5G10840	-53	-3262	Promoter	-53	TSS	TSS
Chr5	3428801	3428801	1	*	all_cutsites_peak_28027	.	.	Exon (AT5G10850.1/AT5G10850, exon 1 of 1)	5	3428159	3428824	666	1	AT5G10850	642	-23	Exon	-23	TES	TES
Chr5	3430631	3430631	1	*	all_cutsites_peak_28028	.	.	3' UTR	5	3430497	3432468	1972	2	AT5G10870	1837	-134	3' UTR	-134	TES	TES
Chr5	3432536	3432536	1	*	all_cutsites_peak_28029	.	.	Promoter	5	3430497	3432468	1972	2	AT5G10870	-68	-2039	Promoter	-68	TSS	TSS
Chr5	3439426	3439426	1	*	all_cutsites_peak_28030	.	.	Promoter	5	3435949	3439384	3436	2	AT5G10900	-42	-3477	Promoter	-42	TSS	TSS
Chr5	3441712	3441712	1	*	all_cutsites_peak_28031	.	.	3' UTR	5	3439553	3441744	2192	1	AT5G10910	2159	-32	3' UTR	-32	TES	TES
Chr5	3444782	3444782	1	*	all_cutsites_peak_28032	.	.	Distal Intergenic	5	3445029	3447278	2250	2	AT5G10930	2496	247	Distal Intergenic	247	TES	TES
Chr5	3445510	3445510	1	*	all_cutsites_peak_28033	.	.	3' UTR	5	3445029	3447278	2250	2	AT5G10930	1768	-481	3' UTR	-481	TES	TES
Chr5	3447149	3447149	1	*	all_cutsites_peak_28034	.	.	Promoter	5	3445029	3447278	2250	2	AT5G10930	129	-2120	Promoter	129	TSS	TSS
Chr5	3448451	3448451	1	*	all_cutsites_peak_28035	.	.	Distal Intergenic	5	3445029	3447278	2250	2	AT5G10930	-1173	-3422	Distal Intergenic	-1173	TSS	Intergenic
Chr5	3454265	3454265	1	*	all_cutsites_peak_28036	.	.	Promoter	5	3448535	3454286	5752	2	AT5G10940	21	-5730	Promoter	21	TSS	TSS
Chr5	3454687	3454687	1	*	all_cutsites_peak_28037	.	.	Promoter	5	3448535	3454286	5752	2	AT5G10940	-401	-6152	Promoter	-401	TSS	TSS
Chr5	3457497	3457497	1	*	all_cutsites_peak_28038	.	.	Promoter	5	3455402	3457627	2226	2	AT5G10946	130	-2095	Promoter	130	TSS	TSS
Chr5	3458992	3458992	1	*	all_cutsites_peak_28039	.	.	Distal Intergenic	5	3455402	3457627	2226	2	AT5G10946	-1365	-3590	Distal Intergenic	-1365	TSS	Intergenic
Chr5	3461833	3461833	1	*	all_cutsites_peak_28040	.	.	Promoter	5	3459217	3461824	2608	2	AT5G10950	-9	-2616	Promoter	-9	TSS	TSS
Chr5	3462992	3462992	1	*	all_cutsites_peak_28041	.	.	Distal Intergenic	5	3464098	3466314	2217	1	AT5G10960	-1106	-3322	Distal Intergenic	-1106	TSS	Intergenic
Chr5	3464152	3464152	1	*	all_cutsites_peak_28042	.	.	Promoter	5	3464098	3466314	2217	1	AT5G10960	54	-2162	Promoter	54	TSS	TSS
Chr5	3466165	3466165	1	*	all_cutsites_peak_28043	.	.	3' UTR	5	3464098	3466314	2217	1	AT5G10960	2067	-149	3' UTR	-149	TES	TES
Chr5	3466581	3466581	1	*	all_cutsites_peak_28044	.	.	Downstream (<=300bp)	5	3464098	3466314	2217	1	AT5G10960	2483	267	Downstream (<=300bp)	267	TES	TES
Chr5	3467434	3467434	1	*	all_cutsites_peak_28045	.	.	Distal Intergenic	5	3469268	3470086	819	1	AT5G10970	-1834	-2652	Distal Intergenic	-1834	TSS	Intergenic
Chr5	3469000	3469000	1	*	all_cutsites_peak_28046	.	.	Exon (AT5G10965.2/AT5G10965, exon 1 of 4)	5	3467492	3472089	4598	2	AT5G10965	3089	-1508	Exon	-1508	TES	Gene Body
Chr5	3470703	3470703	1	*	all_cutsites_peak_28047	.	.	Intron (AT5G10965.3/AT5G10965, intron 2 of 4)	5	3467492	3472089	4598	2	AT5G10965	1386	-3211	Intron	1386	TSS	Gene Body
Chr5	3472151	3472151	1	*	all_cutsites_peak_28048	.	.	Promoter	5	3467492	3472089	4598	2	AT5G10965	-62	-4659	Promoter	-62	TSS	TSS
Chr5	3473680	3473680	1	*	all_cutsites_peak_28049	.	.	Promoter	5	3472405	3473570	1166	2	AT5G10980	-110	-1275	Promoter	-110	TSS	TSS
Chr5	3476776	3476776	1	*	all_cutsites_peak_28050	.	.	Promoter	5	3476820	3477723	904	1	AT5G10990	-44	-947	Promoter	-44	TSS	TSS
Chr5	3478496	3478496	1	*	all_cutsites_peak_28051	.	.	Distal Intergenic	5	3476820	3477723	904	1	AT5G10990	1676	773	Distal Intergenic	773	TES	Intergenic
Chr5	3480635	3480635	1	*	all_cutsites_peak_28052	.	.	Promoter	5	3478672	3480621	1950	2	AT5G11000	-14	-1963	Promoter	-14	TSS	TSS
Chr5	3482378	3482378	1	*	all_cutsites_peak_28053	.	.	Distal Intergenic	5	3483632	3486267	2636	1	AT5G11010	-1254	-3889	Distal Intergenic	-1254	TSS	Intergenic
Chr5	3483666	3483666	1	*	all_cutsites_peak_28054	.	.	Promoter	5	3483632	3486267	2636	1	AT5G11010	34	-2601	Promoter	34	TSS	TSS
Chr5	3486334	3486334	1	*	all_cutsites_peak_28055	.	.	3' UTR	5	3486242	3489316	3075	2	AT5G11020	2982	-92	3' UTR	-92	TES	TES
Chr5	3489741	3489741	1	*	all_cutsites_peak_28056	.	.	Promoter	5	3486242	3489316	3075	2	AT5G11020	-425	-3499	Promoter	-425	TSS	TSS
